501765	3072	4.97518431248
501765	1025	4.45456098436
501765	10119	4.08344161402
501765	24969	4.04287542369
501765	9738	4.64363933547
501765	6027	4.65096098889
501765	13711	4.15702711941
501765	12178	4.87955579404
501765	1044	3.0
501765	15126	5.0
501765	24987	4.54222883336
501765	21148	4.58162033414
501765	31	4.65729027818
501765	24992	4.16553926426
501765	20677	4.92087012117
501765	4516	4.60226683656
501765	4645	4.82115512044
501765	3368	4.90842983119
501765	24873	4.38993842329
501765	2346	5.0
501765	5419	4.47624159035
501765	1069	4.30311824767
501765	25007	4.55616680537
501765	5554	4.8466755253
501765	5044	5.0
501765	14430	4.21551656512
501765	24887	4.13239628508
501765	20255	3.0
501765	7228	4.88189833012
501765	18749	4.98894669692
501765	8766	3.0
501765	320	4.41246806775
501765	3139	3.0
501765	13816	4.28243138711
501765	1094	3.0
501765	14284	5.0
501765	6220	4.52536375479
501765	3021	3.0
501765	25038	4.68712951526
501765	9807	4.07670720393
501765	1873	4.090019025
501765	25042	4.87805857977
501765	6741	4.50312978312
501765	4310	4.2417335643
501765	1496	4.29883494262
501765	25005	4.84352015164
501765	8975	4.34876277514
501765	13790	3.0
501765	24933	4.10582713931
501765	24928	4.06634757712
501765	24929	4.32804815624
501765	13925	1.0
501765	20157	4.66621868083
501765	24894	4.33800335657
501765	18808	4.7547154734
501765	22905	4.70117862218
501765	10362	4.02163247538
501765	12029	4.94654638266
501765	6655	4.22474356355
501768	18304	1.0
501768	257	1.0
501768	19010	4.30022414236
501768	707	1.0
501768	20036	4.56760306939
501768	20677	4.09351633126
501768	70	3.0
501768	24929	4.99247337508
501768	6856	4.10869937337
501768	7305	3.0
501768	25098	4.05960701202
501768	12303	4.74587337934
501768	24899	4.00734323839
501768	23702	4.62089333404
501768	921	3.0
501768	8667	4.93298661733
501768	924	1.0
501768	1437	4.60987814374
501768	14049	5.0
501768	6051	4.81686296431
501768	19300	4.09996832967
501768	24946	4.2782182955
501768	2350	5.0
501768	18095	3.0
501768	3698	4.98056077459
501768	501	1.0
501768	7419	5.0
501768	20157	4.04764222852
501768	6655	4.96116380643
501770	5248	3.0
501770	15745	4.66151347215
501770	7043	3.0
501770	3078	4.12139296517
501770	24903	4.84840275532
501770	969	5.0
501770	19082	3.0
501770	3407	3.0
501770	15952	5.0
501770	15953	5.0
501770	9362	4.6055088408
501770	10947	4.31415367545
501770	596	4.18757524564
501770	17243	4.22460063414
501770	10520	3.0
501770	24985	4.48550330718
501770	14671	4.05458546157
501770	6051	4.97580244425
501770	2407	4.09319700099
501770	15784	4.84480172155
501770	3434	3.0
501770	2731	4.66902012568
501770	3436	3.0
501770	1069	4.69863507875
501770	25027	4.03698258056
501770	1135	4.4386171358
501770	5235	5.0
501770	6260	3.0
501770	12149	1.0
501770	18423	3.0
501770	25024	4.42664139466
501770	24958	4.89901596652
600102	544	4.10360641571
600102	3072	4.94606825841
600102	11650	4.91506416533
600102	24903	4.48566134526
600102	2454	4.52354268685
600102	25031	4.92021651078
600102	16545	4.10888390988
600102	15784	4.58340411046
600102	23030	4.43422418155
600102	2538	4.11112488323
600102	22767	4.82106808868
600102	5932	4.10326067932
600102	398	4.61812174933
600102	14671	4.82433774931
600102	2801	4.24514328243
600102	14486	4.42712110656
600102	16731	4.23241427251
600102	23525	4.05328053213
600102	4351	4.67723201737
600104	13792	4.38142035739
600104	24958	4.65280077347
600104	24964	4.77379094096
600104	5071	4.96239911664
600104	1927	5.0
600104	1135	4.58865598605
600104	24994	4.49955259814
600104	22767	4.82722873472
600104	6741	4.59387103559
600104	23030	4.57493603978
600104	25015	4.43393934409
600104	13816	4.86362690376
600104	153	4.26320955836
600104	17243	4.21634785048
600104	14430	4.76914541364
600105	1025	4.93396682466
600105	20034	4.33093193468
600105	18627	4.84270747487
600105	23174	4.80245861943
600105	22913	4.8650953042
600105	25096	4.67150096553
600105	9738	4.19136594268
600105	4247	4.80117053642
600105	23567	4.84703322615
600105	24899	4.60875787745
600105	6741	4.62012134934
600105	14486	4.9331160145
600105	2583	4.81106724601
600105	14441	4.16550302546
600105	10346	4.98180208631
600105	25003	4.25360645869
600105	8492	4.34846176445
600105	1069	4.35927011447
600105	25006	4.50669250347
600105	19183	4.11679979048
600105	15536	4.58915213776
600105	1908	4.37257533947
600105	4469	4.69948832938
600105	15158	4.71492094328
600105	18808	4.16940406488
600105	25076	4.53875353762
600105	22399	4.72586155542
600106	12178	4.06727606923
600106	2454	4.4976205198
600106	284	4.11718280106
600106	2745	5.0
600106	25098	4.31469900584
600106	25003	4.87603228092
600106	13084	4.01942527438
600106	18946	4.36459504571
600106	25070	4.06263288002
600106	24909	4.14770794375
600108	25089	4.86479545392
600108	24867	4.45927020354
600108	25096	4.58595713234
600108	24873	4.83050093213
600108	6487	4.81829521653
600108	25006	4.30272039207
