500704000000	500704	5.0
500704000000	501506	2.0
500704000000	500195	2.0
500704000000	501350	1.0
500704000000	501894	5.0
500704000000	500137	1.0
500704000000	600108	4.0
500704000000	500114	3.0
500704000000	501655	5.0
500704000000	500312	2.0
500704000000	500156	3.0
500704000000	501438	1.0
501424000000	501153	3.0
501424000000	500120	2.0
501424000000	500267	2.0
501424000000	500102	5.0
501424000000	501745	2.0
501424000000	500106	5.0
501424000000	501451	2.0
501424000000	500147	3.0
501424000000	500910	3.0
501424000000	501229	2.0
501424000000	501424	5.0
501424000000	502065	5.0
501424000000	501330	3.0
501424000000	500115	5.0
501424000000	501873	2.0
501424000000	502157	2.0
501424000000	500113	2.0
501424000000	502234	3.0
501424000000	500220	1.0
501424000000	501626	2.0
501424000000	500414	3.0
500803020803	502240	5.0
500803020803	501952	1.0
500803020803	501506	2.0
500803020803	500803	5.0
500803020803	501085	1.0
500803020803	502291	1.0
500803020803	502290	1.0
500803020803	500739	2.0
500803020803	501557	5.0
500803020803	500758	1.0
500803020803	501977	1.0
500803020803	501683	5.0
500803020803	502015	3.0
600114001924	600114	5.0
600114001924	600123	4.0
600114001924	501138	4.0
600114001924	700110	4.0
600114001924	600125	4.0
19457	500102	5.0
19457	500103	5.0
19457	500107	5.0
19457	500886	5.0
19457	500122	5.0
19457	500380	5.0
19457	502303	5.0
19457	502305	5.0
19457	502278	5.0
19457	500144	5.0
19457	600113	5.0
19457	501172	5.0
19457	501563	5.0
19457	500158	5.0
19457	500546	5.0
19457	501317	5.0
19457	300105	5.0
19457	300107	5.0
19457	500686	5.0
19457	300112	5.0
19457	501330	5.0
19457	300115	5.0
19457	501845	5.0
19457	501846	5.0
19457	300120	5.0
19457	300121	5.0
19457	300126	5.0
19457	500708	5.0
19457	501094	5.0
19457	300136	5.0
19457	300140	5.0
19457	500463	5.0
19457	501843	5.0
19457	501751	5.0
19457	300153	5.0
19457	501626	5.0
19457	501883	5.0
19457	502012	5.0
400114000000	501091	4.0
400114000000	501637	4.0
400114000000	502222	4.0
400114000000	400114	5.0
400114000000	501817	4.0
6487	501907	5.0
6487	502280	5.0
6487	502153	5.0
6487	500368	5.0
6487	500883	5.0
6487	501655	5.0
6487	501380	5.0
6487	500635	5.0
6487	501404	5.0
6487	501317	5.0
6487	502305	5.0
6487	500651	5.0
6487	600108	5.0
6487	501297	5.0
6487	501301	5.0
6487	501302	5.0
6487	501177	5.0
6487	600122	5.0
6487	500127	5.0
6487	501952	5.0
6487	100163	5.0
6487	501701	5.0
6487	501281	5.0
6487	700104	5.0
6487	501751	5.0
6487	500940	5.0
6487	500815	5.0
6487	502355	5.0
6487	501460	5.0
6487	501846	5.0
6487	502104	5.0
6487	501606	5.0
6487	501228	5.0
6487	502291	5.0
6487	501876	5.0
6487	501750	5.0
6487	500983	5.0
6487	501499	5.0
600102012589	501122	4.0
600102012589	600102	5.0
600102012589	500113	4.0
600102012589	500941	4.0
600102012589	501713	4.0
600102012589	502165	4.0
600102012589	500190	4.0
600102012589	500917	4.0
501263011856	500164	3.0
501263011856	501479	1.0
501263011856	500765	3.0
501263011856	500782	5.0
501263011856	501263	5.0
501263011856	500115	5.0
501263011856	501594	3.0
501263011856	501327	3.0
501263011856	500476	5.0
501263011856	501683	2.0
501263011856	500639	3.0
501813025796	501376	3.0
501813025796	700102	1.0
501813025796	500679	1.0
501813025796	502344	2.0
501813025796	500492	5.0
501813025796	502157	2.0
501813025796	500687	1.0
501813025796	502165	1.0
501813025796	500886	2.0
501813025796	501177	1.0
501813025796	501360	3.0
501813025796	501241	1.0
501813025796	500197	1.0
501813025796	500520	3.0
501813025796	500650	2.0
501813025796	502191	2.0
501813025796	501936	5.0
501813025796	502321	1.0
501813025796	501813	5.0
